latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
53.24942,91.37334,338.59,1.01,1,2022-03-31,0455,Terra,MODIS,89,6.1NRT,282.32,40.43,D
53.25211,91.42115,379.43,1.01,1,2022-03-31,0455,Terra,MODIS,100,6.1NRT,289.03,151.91,D
53.25416,91.40638,379.43,1.01,1,2022-03-31,0455,Terra,MODIS,100,6.1NRT,290.1,150.2,D
53.25621,91.39158,344.96,1.01,1,2022-03-31,0455,Terra,MODIS,93,6.1NRT,285.19,51.83,D
53.25891,91.43931,311.1,1.01,1,2022-03-31,0455,Terra,MODIS,22,6.1NRT,280.75,9.48,D
53.28833,91.29422,321.63,1.01,1.01,2022-03-31,0455,Terra,MODIS,24,6.1NRT,276.24,18,D
46.77418,87.75121,309.86,1.05,1.02,2022-03-31,0457,Terra,MODIS,68,6.1NRT,290.79,6.72,D
49.5379,90.38681,304.62,1,1,2022-03-31,0457,Terra,MODIS,55,6.1NRT,284.58,7.53,D
44.85082,90.94317,309.99,1.06,1.03,2022-03-31,0457,Terra,MODIS,56,6.1NRT,295.88,3.23,D
43.85923,79.47732,309.74,2.29,1.46,2022-03-31,0459,Terra,MODIS,68,6.1NRT,292.3,21.36,D
7.12882,124.06685,315.34,1.62,1.25,2022-03-31,0459,Aqua,MODIS,0,6.1NRT,296.69,11.54,D
7.34896,125.34557,311.68,1.31,1.14,2022-03-31,0459,Aqua,MODIS,52,6.1NRT,294.32,6.81,D
7.45036,125.3354,320.71,1.31,1.13,2022-03-31,0459,Aqua,MODIS,71,6.1NRT,293.56,18.45,D
7.4554,125.30031,323.13,1.31,1.14,2022-03-31,0459,Aqua,MODIS,62,6.1NRT,292.2,21.06,D
7.61542,125.34564,319.6,1.3,1.13,2022-03-31,0459,Aqua,MODIS,64,6.1NRT,296.71,15.47,D
7.71431,125.32599,336.35,1.3,1.13,2022-03-31,0459,Aqua,MODIS,88,6.1NRT,294.18,47.23,D
7.71265,125.31509,323.16,1.3,1.13,2022-03-31,0459,Aqua,MODIS,62,6.1NRT,292.12,22.57,D
7.72614,125.33599,320.16,1.3,1.13,2022-03-31,0459,Aqua,MODIS,48,6.1NRT,291.06,17.59,D
7.75679,122.41534,312.37,2.11,1.41,2022-03-31,0459,Aqua,MODIS,64,6.1NRT,294.13,20.1,D
7.91412,122.49076,319.69,2.07,1.4,2022-03-31,0459,Aqua,MODIS,75,6.1NRT,294.58,31.38,D
7.92663,122.48908,323.73,2.07,1.4,2022-03-31,0459,Aqua,MODIS,79,6.1NRT,294.86,44.14,D
11.31629,122.39878,322.53,1.82,1.32,2022-03-31,0459,Aqua,MODIS,75,6.1NRT,292.41,37.84,D
12.11014,120.09029,317.66,2.65,1.56,2022-03-31,0459,Aqua,MODIS,54,6.1NRT,293.64,29.5,D
12.0976,120.01865,316.67,2.69,1.57,2022-03-31,0459,Aqua,MODIS,57,6.1NRT,288.84,33.59,D
45.39679,75.22204,303.77,4.11,1.88,2022-03-31,0459,Terra,MODIS,47,6.1NRT,287.45,32.69,D
13.33123,120.60105,315.36,2.29,1.47,2022-03-31,0459,Aqua,MODIS,39,6.1NRT,295.93,18.34,D
13.33461,120.62074,319.17,2.29,1.46,2022-03-31,0459,Aqua,MODIS,66,6.1NRT,296.68,28.76,D
13.05789,120.92731,313.59,2.19,1.44,2022-03-31,0459,Aqua,MODIS,54,6.1NRT,296.05,17.04,D
13.00896,120.87141,319.51,2.22,1.44,2022-03-31,0459,Aqua,MODIS,62,6.1NRT,298.49,24.68,D
12.16264,119.95048,319.24,2.71,1.58,2022-03-31,0459,Aqua,MODIS,54,6.1NRT,291.2,45.68,D
45.2439,77.99246,301.73,2.87,1.62,2022-03-31,0459,Terra,MODIS,33,6.1NRT,288.36,12.4,D
45.40046,75.22784,303.74,4.11,1.88,2022-03-31,0459,Terra,MODIS,55,6.1NRT,287.72,35.18,D
43.93296,86.94183,304.5,1.04,1.02,2022-03-31,0459,Terra,MODIS,59,6.1NRT,289.87,4.92,D
43.8536,87.3344,302.41,1.02,1.01,2022-03-31,0459,Terra,MODIS,52,6.1NRT,290.26,3.44,D
44.04989,79.90571,309.04,2.17,1.43,2022-03-31,0459,Terra,MODIS,65,6.1NRT,295.17,13.68,D
41.81738,88.87826,319.67,1.02,1.01,2022-03-31,0459,Terra,MODIS,70,6.1NRT,299.58,9.02,D
13.66443,122.45029,311.24,1.64,1.26,2022-03-31,0459,Aqua,MODIS,34,6.1NRT,293.56,7.93,D
13.66318,122.44563,312.39,1.64,1.26,2022-03-31,0459,Aqua,MODIS,36,6.1NRT,293.71,8.91,D
14.00307,120.98644,315.57,2.08,1.4,2022-03-31,0459,Aqua,MODIS,0,6.1NRT,294.85,23.69,D
14.98506,120.19933,319.82,2.29,1.46,2022-03-31,0459,Aqua,MODIS,33,6.1NRT,296.16,26.05,D
15.80674,120.22179,319.59,2.19,1.44,2022-03-31,0459,Aqua,MODIS,28,6.1NRT,295.11,22.01,D
15.957,119.88033,323.14,2.31,1.47,2022-03-31,0459,Aqua,MODIS,55,6.1NRT,293.73,37.23,D
18.02553,121.14556,315.17,1.7,1.28,2022-03-31,0501,Aqua,MODIS,59,6.1NRT,295.32,17.32,D
18.00084,121.07071,325.32,1.72,1.29,2022-03-31,0501,Aqua,MODIS,79,6.1NRT,296.16,41.91,D
28.1424,80.07265,319.45,1.34,1.15,2022-03-31,0501,Terra,MODIS,61,6.1NRT,304.45,10.27,D
30.61043,72.73855,319.47,4.5,1.95,2022-03-31,0501,Terra,MODIS,70,6.1NRT,300.56,97.33,D
30.6109,72.74633,317.74,4.5,1.95,2022-03-31,0501,Terra,MODIS,67,6.1NRT,300.47,82.5,D
18.23496,120.82604,328.81,1.78,1.31,2022-03-31,0501,Aqua,MODIS,82,6.1NRT,292.34,51.02,D
18.16946,121.38229,315.79,1.62,1.25,2022-03-31,0501,Aqua,MODIS,67,6.1NRT,297.31,13.47,D
18.17202,121.39734,315.33,1.62,1.25,2022-03-31,0501,Aqua,MODIS,66,6.1NRT,298.08,12.72,D
18.00342,121.08559,320.69,1.72,1.29,2022-03-31,0501,Aqua,MODIS,75,6.1NRT,295.5,30.07,D
18.00031,121.13539,311.17,1.7,1.28,2022-03-31,0501,Aqua,MODIS,35,6.1NRT,292.5,9.9,D
17.92282,121.15683,312.39,1.7,1.28,2022-03-31,0501,Aqua,MODIS,58,6.1NRT,296.9,13.93,D
17.48588,121.36646,335.56,1.68,1.27,2022-03-31,0501,Aqua,MODIS,87,6.1NRT,298.45,64.42,D
16.59181,121.40247,311.42,1.73,1.29,2022-03-31,0501,Aqua,MODIS,56,6.1NRT,293.16,10.53,D
18.10259,121.12766,317.72,1.7,1.28,2022-03-31,0501,Aqua,MODIS,70,6.1NRT,296.53,23.61,D
18.08753,121.37287,322.07,1.63,1.26,2022-03-31,0501,Aqua,MODIS,76,6.1NRT,298.34,25.19,D
20.85658,80.11723,327.89,1.11,1.05,2022-03-31,0504,Terra,MODIS,63,6.1NRT,310.24,14.19,D
20.62307,82.43639,328.91,1,1,2022-03-31,0504,Terra,MODIS,67,6.1NRT,315.33,9.83,D
20.63198,82.43784,326.79,1,1,2022-03-31,0504,Terra,MODIS,42,6.1NRT,313.31,7.37,D
20.68863,82.49245,326.13,1,1,2022-03-31,0504,Terra,MODIS,57,6.1NRT,312.68,8.35,D
20.69003,82.483,325.96,1,1,2022-03-31,0504,Terra,MODIS,56,6.1NRT,311.24,8.58,D
20.69755,82.49391,333.64,1,1,2022-03-31,0504,Terra,MODIS,79,6.1NRT,312.28,17.36,D
21.03558,80.29532,331.78,1.1,1.04,2022-03-31,0504,Terra,MODIS,74,6.1NRT,313.79,16.02,D
20.56528,84.02003,319.01,1.09,1.04,2022-03-31,0504,Terra,MODIS,47,6.1NRT,306.81,6.55,D
21.61872,76.78782,332.17,1.8,1.32,2022-03-31,0504,Terra,MODIS,60,6.1NRT,317.45,23.94,D
20.87017,83.06344,322.86,1.02,1.01,2022-03-31,0504,Terra,MODIS,57,6.1NRT,309.56,7.21,D
21.85634,76.99433,328.55,1.76,1.3,2022-03-31,0504,Terra,MODIS,40,6.1NRT,315.88,16.2,D
21.69059,78.68864,333,1.35,1.15,2022-03-31,0504,Terra,MODIS,72,6.1NRT,319.23,16.6,D
21.46257,80.67519,325.4,1.07,1.03,2022-03-31,0504,Terra,MODIS,31,6.1NRT,312.14,8.11,D
21.58978,79.72419,328.77,1.18,1.08,2022-03-31,0504,Terra,MODIS,62,6.1NRT,312.29,12.88,D
21.59126,79.71294,331.24,1.18,1.08,2022-03-31,0504,Terra,MODIS,69,6.1NRT,313.03,16.68,D
21.52266,80.70119,324.85,1.07,1.03,2022-03-31,0504,Terra,MODIS,38,6.1NRT,311.79,9.12,D
21.54645,80.87,327.9,1.06,1.03,2022-03-31,0504,Terra,MODIS,61,6.1NRT,314.7,7.64,D
21.75149,79.58692,327.68,1.2,1.09,2022-03-31,0504,Terra,MODIS,57,6.1NRT,315.81,8.31,D
21.89515,79.89689,328.91,1.16,1.07,2022-03-31,0504,Terra,MODIS,49,6.1NRT,313.39,12.06,D
21.8966,79.88571,341.7,1.16,1.07,2022-03-31,0504,Terra,MODIS,86,6.1NRT,314.33,34.96,D
21.52442,82.63732,325.77,1,1,2022-03-31,0504,Terra,MODIS,31,6.1NRT,312.05,7.44,D
21.90618,79.88724,334.23,1.16,1.07,2022-03-31,0504,Terra,MODIS,76,6.1NRT,315.75,20.22,D
21.56151,82.63367,322.63,1,1,2022-03-31,0504,Terra,MODIS,51,6.1NRT,310.76,5,D
21.50463,83.20068,324.33,1.02,1.01,2022-03-31,0504,Terra,MODIS,63,6.1NRT,312.05,7.69,D
21.90265,80.46709,327.79,1.1,1.05,2022-03-31,0504,Terra,MODIS,58,6.1NRT,314.9,9.75,D
21.91522,80.37196,327.27,1.11,1.05,2022-03-31,0504,Terra,MODIS,55,6.1NRT,314.09,11.47,D
21.5707,82.94541,324.88,1.01,1,2022-03-31,0504,Terra,MODIS,40,6.1NRT,312.96,7.88,D
21.96466,80.21548,326.35,1.13,1.06,2022-03-31,0504,Terra,MODIS,39,6.1NRT,312.7,9.85,D
22.08491,79.28342,333.39,1.26,1.11,2022-03-31,0504,Terra,MODIS,70,6.1NRT,320.05,18.16,D
21.97412,80.2168,326.01,1.13,1.06,2022-03-31,0504,Terra,MODIS,41,6.1NRT,313,9.41,D
21.97553,80.20613,325.39,1.13,1.06,2022-03-31,0504,Terra,MODIS,27,6.1NRT,313.05,8.43,D
21.76305,82.00867,332.31,1,1,2022-03-31,0504,Terra,MODIS,66,6.1NRT,316.54,15.62,D
21.92843,80.96008,324.82,1.06,1.03,2022-03-31,0504,Terra,MODIS,32,6.1NRT,312.94,6.08,D
21.68709,83.21431,325.34,1.02,1.01,2022-03-31,0504,Terra,MODIS,66,6.1NRT,310.57,9.75,D
21.68856,83.20466,322.29,1.01,1.01,2022-03-31,0504,Terra,MODIS,15,6.1NRT,308.3,6.04,D
22.48928,77.22433,334.68,1.73,1.29,2022-03-31,0504,Terra,MODIS,76,6.1NRT,315.41,36.3,D
22.50223,77.61877,334.23,1.62,1.25,2022-03-31,0504,Terra,MODIS,48,6.1NRT,312.54,30.58,D
22.52469,77.62161,333.22,1.62,1.25,2022-03-31,0504,Terra,MODIS,22,6.1NRT,313.5,26.91,D
22.51288,77.62621,335.46,1.62,1.25,2022-03-31,0504,Terra,MODIS,55,6.1NRT,313.21,33.84,D
22.52586,77.61195,336.57,1.62,1.25,2022-03-31,0504,Terra,MODIS,79,6.1NRT,313.74,38.75,D
19.25274,80.16637,326.06,1.07,1.03,2022-03-31,0504,Terra,MODIS,57,6.1NRT,310.19,8.05,D
19.39433,79.04764,330.33,1.21,1.09,2022-03-31,0504,Terra,MODIS,64,6.1NRT,316.88,10.56,D
19.23057,80.12191,326.76,1.08,1.04,2022-03-31,0504,Terra,MODIS,61,6.1NRT,309.69,8.58,D
19.4645,78.0972,332.61,1.37,1.16,2022-03-31,0504,Terra,MODIS,61,6.1NRT,317.55,16.4,D
19.26663,79.31835,325.55,1.16,1.07,2022-03-31,0504,Terra,MODIS,21,6.1NRT,311.68,6.91,D
19.30799,78.85404,332.09,1.23,1.1,2022-03-31,0504,Terra,MODIS,65,6.1NRT,314.39,16.77,D
18.68362,83.18238,319.68,1.05,1.02,2022-03-31,0504,Terra,MODIS,57,6.1NRT,304.44,8.04,D
19.09994,80.19865,327.14,1.07,1.03,2022-03-31,0504,Terra,MODIS,61,6.1NRT,310.14,7.82,D
19.09073,80.19729,328.8,1.07,1.03,2022-03-31,0504,Terra,MODIS,68,6.1NRT,309.68,10.26,D
19.17408,79.17561,327.46,1.18,1.08,2022-03-31,0504,Terra,MODIS,58,6.1NRT,314.16,9.38,D
19.29222,78.00951,331.64,1.38,1.16,2022-03-31,0504,Terra,MODIS,65,6.1NRT,318.6,12.94,D
19.1694,78.82771,334.56,1.23,1.1,2022-03-31,0504,Terra,MODIS,69,6.1NRT,312.18,21.84,D
19.16905,78.82116,331.42,1.23,1.1,2022-03-31,0504,Terra,MODIS,65,6.1NRT,312.54,16.36,D
19.16754,78.83261,331.06,1.23,1.1,2022-03-31,0504,Terra,MODIS,61,6.1NRT,312.54,16.03,D
19.13344,78.86297,328.53,1.22,1.1,2022-03-31,0504,Terra,MODIS,64,6.1NRT,313.37,13.11,D
18.81901,80.57094,322.85,1.04,1.02,2022-03-31,0504,Terra,MODIS,32,6.1NRT,307.02,7.5,D
19.33563,76.3998,326.42,1.79,1.31,2022-03-31,0504,Terra,MODIS,35,6.1NRT,315.75,13.63,D
19.05756,78.58431,338.11,1.27,1.12,2022-03-31,0504,Terra,MODIS,72,6.1NRT,316.16,30.88,D
19.17476,76.49149,330.19,1.75,1.3,2022-03-31,0504,Terra,MODIS,68,6.1NRT,316.39,22.7,D
19.1785,76.48593,327.02,1.75,1.3,2022-03-31,0504,Terra,MODIS,56,6.1NRT,316.19,15.37,D
18.55628,79.53242,323.22,1.12,1.05,2022-03-31,0504,Terra,MODIS,40,6.1NRT,308.02,9.03,D
18.50169,79.72561,328.45,1.1,1.05,2022-03-31,0504,Terra,MODIS,72,6.1NRT,308.71,12.76,D
19.05483,74.59885,329.25,2.42,1.5,2022-03-31,0504,Terra,MODIS,62,6.1NRT,318.52,28.31,D
19.04631,74.59207,329.86,2.42,1.5,2022-03-31,0504,Terra,MODIS,64,6.1NRT,318.89,26.98,D
18.28758,75.20905,327.4,2.12,1.41,2022-03-31,0504,Terra,MODIS,44,6.1NRT,314.97,20.29,D
17.97277,77.40143,331.1,1.46,1.19,2022-03-31,0504,Terra,MODIS,53,6.1NRT,318.14,13.74,D
20.32851,80.29781,325.52,1.08,1.04,2022-03-31,0504,Terra,MODIS,55,6.1NRT,311.27,9.05,D
20.20096,81.27728,324.23,1.02,1.01,2022-03-31,0504,Terra,MODIS,58,6.1NRT,310.47,8.29,D
20.15806,81.7727,325.87,1,1,2022-03-31,0504,Terra,MODIS,44,6.1NRT,310.76,8.27,D
20.16699,81.77406,324.96,1,1,2022-03-31,0504,Terra,MODIS,46,6.1NRT,310.44,7.34,D
20.25029,81.32005,324.04,1.01,1.01,2022-03-31,0504,Terra,MODIS,57,6.1NRT,312.1,7.01,D
20.2561,81.9204,324.93,1,1,2022-03-31,0504,Terra,MODIS,57,6.1NRT,311.39,7.66,D
20.47542,80.4986,332.74,1.07,1.03,2022-03-31,0504,Terra,MODIS,76,6.1NRT,309.75,21.02,D
20.10766,83.10367,326.03,1.03,1.01,2022-03-31,0504,Terra,MODIS,68,6.1NRT,312.18,8.13,D
20.2699,82.39263,325.9,1,1,2022-03-31,0504,Terra,MODIS,64,6.1NRT,310,9.81,D
20.32061,82.4202,328.52,1,1,2022-03-31,0504,Terra,MODIS,53,6.1NRT,312.68,12.05,D
23.55426,81.24017,337.65,1.06,1.03,2022-03-31,0504,Terra,MODIS,80,6.1NRT,317.53,21.74,D
23.55288,81.25044,328.87,1.06,1.03,2022-03-31,0504,Terra,MODIS,61,6.1NRT,316.61,8.47,D
23.54617,80.96779,328.43,1.09,1.04,2022-03-31,0504,Terra,MODIS,43,6.1NRT,314.07,9.37,D
23.5713,80.48952,333.13,1.13,1.06,2022-03-31,0504,Terra,MODIS,71,6.1NRT,316.76,15.94,D
23.47886,81.11704,327.56,1.07,1.03,2022-03-31,0504,Terra,MODIS,50,6.1NRT,315.13,6.72,D
23.47049,80.77682,330.28,1.1,1.05,2022-03-31,0504,Terra,MODIS,63,6.1NRT,317.42,9.54,D
23.06892,83.59357,326.54,1.02,1.01,2022-03-31,0504,Terra,MODIS,62,6.1NRT,311.24,9.2,D
23.55453,79.74503,339.91,1.23,1.1,2022-03-31,0504,Terra,MODIS,82,6.1NRT,318.92,28.12,D
23.55305,79.75699,342.21,1.23,1.1,2022-03-31,0504,Terra,MODIS,85,6.1NRT,318.87,33.32,D
22.83093,83.8229,321.33,1.03,1.01,2022-03-31,0504,Terra,MODIS,30,6.1NRT,308.97,3.87,D
23.58556,78.12311,331.78,1.55,1.23,2022-03-31,0504,Terra,MODIS,69,6.1NRT,316.27,21.83,D
22.76303,83.72359,321.81,1.03,1.01,2022-03-31,0504,Terra,MODIS,47,6.1NRT,309.61,6.12,D
23.13952,80.97727,330.09,1.08,1.04,2022-03-31,0504,Terra,MODIS,64,6.1NRT,312.38,13.72,D
23.34096,79.24506,333.6,1.31,1.13,2022-03-31,0504,Terra,MODIS,63,6.1NRT,320.14,14.81,D
23.33941,79.25782,339.8,1.31,1.13,2022-03-31,0504,Terra,MODIS,82,6.1NRT,317.83,29.58,D
23.33381,78.31116,331.19,1.49,1.21,2022-03-31,0504,Terra,MODIS,68,6.1NRT,318.75,13.19,D
23.21866,78.73627,337.61,1.4,1.17,2022-03-31,0504,Terra,MODIS,80,6.1NRT,319.46,24.84,D
23.21707,78.74978,337.84,1.4,1.17,2022-03-31,0504,Terra,MODIS,80,6.1NRT,317.93,26.25,D
20.3369,82.43898,342.68,1,1,2022-03-31,0504,Terra,MODIS,87,6.1NRT,311.08,29.96,D
20.33079,82.41864,332.39,1,1,2022-03-31,0504,Terra,MODIS,56,6.1NRT,312.73,14.75,D
20.32938,82.42811,331.37,1,1,2022-03-31,0504,Terra,MODIS,19,6.1NRT,311.68,12.2,D
23.15467,78.59552,332.79,1.42,1.18,2022-03-31,0504,Terra,MODIS,72,6.1NRT,318.18,18.56,D
22.92238,79.6711,335.98,1.22,1.1,2022-03-31,0504,Terra,MODIS,78,6.1NRT,315.71,24.48,D
22.8892,79.68383,332.26,1.22,1.1,2022-03-31,0504,Terra,MODIS,72,6.1NRT,316.53,16.58,D
22.55003,81.58996,330.88,1.03,1.01,2022-03-31,0504,Terra,MODIS,72,6.1NRT,310.27,18.23,D
22.4499,82.22894,323.77,1,1,2022-03-31,0504,Terra,MODIS,38,6.1NRT,312.11,7,D
22.23772,83.17027,324.82,1.01,1,2022-03-31,0504,Terra,MODIS,64,6.1NRT,307.39,11.57,D
22.48312,81.41129,332.52,1.03,1.02,2022-03-31,0504,Terra,MODIS,70,6.1NRT,312.94,16.87,D
22.47074,81.49986,326.26,1.03,1.01,2022-03-31,0504,Terra,MODIS,31,6.1NRT,311.77,8.37,D
22.31825,82.56417,325.59,1,1,2022-03-31,0504,Terra,MODIS,59,6.1NRT,312.15,6.23,D
22.47544,81.39997,328.44,1.04,1.02,2022-03-31,0504,Terra,MODIS,57,6.1NRT,314.63,9.57,D
22.44228,81.50514,325.83,1.03,1.01,2022-03-31,0504,Terra,MODIS,49,6.1NRT,312.39,7.61,D
22.69799,77.80389,340.51,1.58,1.24,2022-03-31,0504,Terra,MODIS,84,6.1NRT,313.29,53.91,D
22.67748,77.78572,331.82,1.59,1.24,2022-03-31,0504,Terra,MODIS,58,6.1NRT,314.2,25.89,D
22.67577,77.80105,337.61,1.58,1.24,2022-03-31,0504,Terra,MODIS,80,6.1NRT,317.35,42.34,D
22.67537,77.79488,341.63,1.58,1.24,2022-03-31,0504,Terra,MODIS,85,6.1NRT,316.71,56.17,D
22.71212,77.38218,329.72,1.69,1.28,2022-03-31,0504,Terra,MODIS,65,6.1NRT,315.28,22.5,D
22.34082,80.07262,329.34,1.15,1.07,2022-03-31,0504,Terra,MODIS,60,6.1NRT,316.4,10.78,D
22.12053,81.1049,327.12,1.05,1.02,2022-03-31,0504,Terra,MODIS,62,6.1NRT,314.35,8.26,D
22.52938,77.58045,326.1,1.63,1.26,2022-03-31,0504,Terra,MODIS,40,6.1NRT,314.07,13.7,D
20.64421,80.40144,326.97,1.08,1.04,2022-03-31,0504,Terra,MODIS,63,6.1NRT,309.12,13.45,D
20.25701,83.63058,323.28,1.06,1.03,2022-03-31,0504,Terra,MODIS,50,6.1NRT,307.81,9.1,D
20.97956,78.84718,333.39,1.29,1.13,2022-03-31,0504,Terra,MODIS,71,6.1NRT,319.37,15.54,D
20.53054,82.37653,324.52,1,1,2022-03-31,0504,Terra,MODIS,53,6.1NRT,312.62,7.32,D
20.53193,82.36709,323.19,1,1,2022-03-31,0504,Terra,MODIS,47,6.1NRT,311.29,6.46,D
20.36089,83.73718,321.01,1.07,1.03,2022-03-31,0504,Terra,MODIS,53,6.1NRT,308.25,6.78,D
23.04764,93.82858,314.22,4.41,1.93,2022-03-31,0504,Terra,MODIS,68,6.1NRT,291.08,82.11,D
23.03564,93.88222,344.89,4.44,1.94,2022-03-31,0504,Terra,MODIS,93,6.1NRT,293.51,420.74,D
23.05216,93.8754,313.52,4.44,1.94,2022-03-31,0504,Terra,MODIS,66,6.1NRT,290.81,76.77,D
23.03444,93.87468,340.05,4.44,1.94,2022-03-31,0504,Terra,MODIS,91,6.1NRT,293.24,343.15,D
24.94144,81.09763,325.9,1.1,1.05,2022-03-31,0504,Terra,MODIS,34,6.1NRT,313.76,7.89,D
24.90095,80.85143,351.17,1.13,1.06,2022-03-31,0504,Terra,MODIS,94,6.1NRT,318.3,53.31,D
24.85085,80.67889,333.85,1.15,1.07,2022-03-31,0504,Terra,MODIS,53,6.1NRT,317.36,13.49,D
24.8494,80.69012,332.26,1.14,1.07,2022-03-31,0504,Terra,MODIS,47,6.1NRT,315.37,10.85,D
24.84422,80.655,345.77,1.15,1.07,2022-03-31,0504,Terra,MODIS,89,6.1NRT,319.4,37.68,D
24.84133,80.67744,336.33,1.15,1.07,2022-03-31,0504,Terra,MODIS,72,6.1NRT,317.27,17.74,D
24.81225,80.75259,339.58,1.14,1.06,2022-03-31,0504,Terra,MODIS,83,6.1NRT,317.88,27.04,D
24.09801,85.55503,323.78,1.15,1.07,2022-03-31,0504,Terra,MODIS,41,6.1NRT,309.02,8.54,D
24.0885,85.55325,330.37,1.15,1.07,2022-03-31,0504,Terra,MODIS,74,6.1NRT,308.99,17.64,D
24.08359,85.55739,325.85,1.16,1.07,2022-03-31,0504,Terra,MODIS,64,6.1NRT,309.17,11.26,D
24.80209,80.57312,341.8,1.16,1.07,2022-03-31,0504,Terra,MODIS,86,6.1NRT,319.37,31.56,D
24.80061,80.58444,344.93,1.16,1.07,2022-03-31,0504,Terra,MODIS,89,6.1NRT,317.33,37.85,D
24.81617,80.23406,333.04,1.2,1.09,2022-03-31,0504,Terra,MODIS,74,6.1NRT,317.01,16.22,D
24.80561,80.15981,331.19,1.21,1.09,2022-03-31,0504,Terra,MODIS,52,6.1NRT,315.14,12.85,D
24.79728,80.14665,332.61,1.21,1.1,2022-03-31,0504,Terra,MODIS,73,6.1NRT,317.28,16.2,D
24.79583,80.15828,331.91,1.21,1.09,2022-03-31,0504,Terra,MODIS,69,6.1NRT,315.34,14.77,D
24.506,81.81377,330.46,1.04,1.02,2022-03-31,0504,Terra,MODIS,50,6.1NRT,315.13,12.09,D
24.50666,81.74126,328.14,1.04,1.02,2022-03-31,0504,Terra,MODIS,58,6.1NRT,315.38,8.17,D
24.50526,81.75151,359.7,1.04,1.02,2022-03-31,0504,Terra,MODIS,99,6.1NRT,317.43,71.11,D
24.49616,81.75002,343.8,1.04,1.02,2022-03-31,0504,Terra,MODIS,88,6.1NRT,316.12,34.25,D
24.66399,80.22309,330.33,1.2,1.09,2022-03-31,0504,Terra,MODIS,67,6.1NRT,318.18,9.84,D
23.77287,86.20497,325.67,1.26,1.11,2022-03-31,0504,Terra,MODIS,69,6.1NRT,310.3,14.34,D
23.69016,86.39149,323.6,1.29,1.13,2022-03-31,0504,Terra,MODIS,49,6.1NRT,308.48,13.85,D
24.2432,82.76558,327.04,1,1,2022-03-31,0504,Terra,MODIS,40,6.1NRT,314.29,5.64,D
24.2418,82.77531,336.37,1,1,2022-03-31,0504,Terra,MODIS,79,6.1NRT,316.5,18.15,D
24.03807,83.09637,330.46,1,1,2022-03-31,0504,Terra,MODIS,67,6.1NRT,317.76,8.94,D
24.29187,81.14989,326.26,1.08,1.04,2022-03-31,0504,Terra,MODIS,36,6.1NRT,314.03,5.94,D
23.79141,84.36089,325.31,1.05,1.02,2022-03-31,0504,Terra,MODIS,47,6.1NRT,313.59,6.25,D
23.88105,83.53167,331.55,1.01,1,2022-03-31,0504,Terra,MODIS,71,6.1NRT,315.08,13.86,D
23.73687,84.05566,331.95,1.03,1.01,2022-03-31,0504,Terra,MODIS,74,6.1NRT,313.94,15.07,D
23.72633,84.06387,328.62,1.03,1.01,2022-03-31,0504,Terra,MODIS,41,6.1NRT,314.92,10.29,D
24.18245,80.80374,333.64,1.12,1.05,2022-03-31,0504,Terra,MODIS,73,6.1NRT,315.56,16.47,D
24.18106,80.81437,329.58,1.11,1.05,2022-03-31,0504,Terra,MODIS,58,6.1NRT,314.92,9.74,D
24.15848,80.76682,332.96,1.12,1.05,2022-03-31,0504,Terra,MODIS,72,6.1NRT,315.03,17.06,D
24.06682,81.38921,326.5,1.06,1.03,2022-03-31,0504,Terra,MODIS,44,6.1NRT,314.35,8.06,D
23.59386,84.6121,325.57,1.07,1.03,2022-03-31,0504,Terra,MODIS,61,6.1NRT,311.57,10.89,D
23.59953,84.40714,322.14,1.06,1.03,2022-03-31,0504,Terra,MODIS,18,6.1NRT,310.37,6.78,D
23.77043,83.22091,328.64,1,1,2022-03-31,0504,Terra,MODIS,66,6.1NRT,312.63,11.21,D
23.76899,83.23061,334.19,1,1,2022-03-31,0504,Terra,MODIS,77,6.1NRT,312.31,18.61,D
23.75169,83.34698,328.14,1,1,2022-03-31,0504,Terra,MODIS,65,6.1NRT,313.35,9.87,D
23.63889,84.03172,323.16,1.03,1.01,2022-03-31,0504,Terra,MODIS,16,6.1NRT,310.06,6.28,D
23.62235,84.01868,326.38,1.03,1.01,2022-03-31,0504,Terra,MODIS,25,6.1NRT,311.92,8.97,D
23.61178,84.02716,332,1.03,1.01,2022-03-31,0504,Terra,MODIS,75,6.1NRT,310.87,16.92,D
23.72363,83.03761,326.61,1,1,2022-03-31,0504,Terra,MODIS,56,6.1NRT,313.86,8.27,D
23.97386,81.20345,333.17,1.07,1.03,2022-03-31,0504,Terra,MODIS,73,6.1NRT,315.87,15.29,D
23.84656,82.1223,332.96,1.02,1.01,2022-03-31,0504,Terra,MODIS,75,6.1NRT,312.3,18.17,D
23.69616,83.16188,330.37,1,1,2022-03-31,0504,Terra,MODIS,71,6.1NRT,314.84,12.1,D
23.47705,84.42014,323.22,1.06,1.03,2022-03-31,0504,Terra,MODIS,53,6.1NRT,309.81,7.72,D
21.74434,93.68442,311.62,4.61,1.97,2022-03-31,0504,Terra,MODIS,45,6.1NRT,296.01,57.72,D
23.67337,83.0687,329.25,1,1,2022-03-31,0504,Terra,MODIS,69,6.1NRT,315.82,9.38,D
23.80231,82.04469,328.26,1.02,1.01,2022-03-31,0504,Terra,MODIS,59,6.1NRT,313.43,11.27,D
