latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-20.73145,140.04477,338.03,1.31,1.13,2021-12-10,0104,Terra,MODIS,76,6.1NRT,313.34,28.45,D
-20.73637,140.08296,338.03,1.31,1.14,2021-12-10,0104,Terra,MODIS,79,6.1NRT,312.05,31.12,D
-20.72692,140.02576,350.54,1.31,1.13,2021-12-10,0104,Terra,MODIS,93,6.1NRT,311.29,66.2,D
-20.72847,140.03833,347.38,1.31,1.13,2021-12-10,0104,Terra,MODIS,90,6.1NRT,313.29,53.95,D
-20.73315,140.07664,338.7,1.31,1.14,2021-12-10,0104,Terra,MODIS,80,6.1NRT,313.35,31.96,D
-20.73711,140.02411,337.69,1.31,1.13,2021-12-10,0104,Terra,MODIS,79,6.1NRT,312.47,31.87,D
-20.74341,140.07527,335.42,1.31,1.14,2021-12-10,0104,Terra,MODIS,72,6.1NRT,313.23,23.63,D
-20.74732,140.02269,332.09,1.31,1.13,2021-12-10,0104,Terra,MODIS,46,6.1NRT,310.71,19.32,D
-20.76932,140.03244,332.13,1.31,1.13,2021-12-10,0104,Terra,MODIS,62,6.1NRT,310.93,22.1,D
-20.92662,140.86572,331.15,1.48,1.2,2021-12-10,0104,Terra,MODIS,60,6.1NRT,316.23,15.91,D
-20.67019,140.05383,343.11,1.31,1.13,2021-12-10,0104,Terra,MODIS,86,6.1NRT,311.28,47.94,D
-20.67174,140.06624,343.8,1.31,1.14,2021-12-10,0104,Terra,MODIS,86,6.1NRT,312.27,48.7,D
-20.6804,140.05234,336.61,1.31,1.13,2021-12-10,0104,Terra,MODIS,76,6.1NRT,313.51,30.35,D
-20.68197,140.06482,359.25,1.31,1.14,2021-12-10,0104,Terra,MODIS,99,6.1NRT,315.68,98.65,D
-20.69219,140.06334,335.78,1.31,1.14,2021-12-10,0104,Terra,MODIS,75,6.1NRT,313.6,26.3,D
-20.71958,140.03334,334.68,1.31,1.13,2021-12-10,0104,Terra,MODIS,71,6.1NRT,311.16,25.1,D
-20.72821,140.01967,339.47,1.3,1.13,2021-12-10,0104,Terra,MODIS,81,6.1NRT,309.88,36.58,D
-20.72977,140.03183,355.07,1.31,1.13,2021-12-10,0104,Terra,MODIS,96,6.1NRT,312.89,81.26,D
-20.73469,140.06998,333.81,1.31,1.14,2021-12-10,0104,Terra,MODIS,66,6.1NRT,314.24,20.13,D
-16.25254,137.47726,393.58,1,1,2021-12-10,0104,Terra,MODIS,75,6.1NRT,315.15,203.59,D
-16.2539,137.48656,383.18,1,1,2021-12-10,0104,Terra,MODIS,87,6.1NRT,316.79,152.6,D
-16.25527,137.49586,361.73,1,1,2021-12-10,0104,Terra,MODIS,87,6.1NRT,314.76,74.87,D
-16.25664,137.50516,358.3,1,1,2021-12-10,0104,Terra,MODIS,86,6.1NRT,314.76,63.13,D
-16.258,137.51445,361.45,1,1,2021-12-10,0104,Terra,MODIS,75,6.1NRT,314.13,70,D
-16.25937,137.52374,370.95,1,1,2021-12-10,0104,Terra,MODIS,87,6.1NRT,314.36,97.18,D
-16.26073,137.53304,343.21,1,1,2021-12-10,0104,Terra,MODIS,72,6.1NRT,309.66,26.22,D
-16.27571,137.63527,337.46,1,1,2021-12-10,0104,Terra,MODIS,58,6.1NRT,310.32,18.75,D
-16.27707,137.64458,341.83,1,1,2021-12-10,0104,Terra,MODIS,66,6.1NRT,309.56,26.71,D
-16.25879,137.45731,343.51,1,1,2021-12-10,0104,Terra,MODIS,88,6.1NRT,298.55,37.01,D
-16.26015,137.4666,414.9,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,308.24,340.77,D
-16.26152,137.47589,402.99,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,311.15,257.68,D
-16.26289,137.48518,387.15,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,313.46,170.99,D
-16.26425,137.49448,364.63,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,312.99,82.74,D
-16.26562,137.50377,356.68,1,1,2021-12-10,0104,Terra,MODIS,98,6.1NRT,312.45,58.78,D
-16.26698,137.51306,353.73,1,1,2021-12-10,0104,Terra,MODIS,96,6.1NRT,312.45,49.44,D
-16.26835,137.52235,356.94,1,1,2021-12-10,0104,Terra,MODIS,98,6.1NRT,312.88,56,D
-16.26971,137.53165,362.39,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,311.7,69.84,D
-16.28605,137.64319,336.02,1,1,2021-12-10,0104,Terra,MODIS,81,6.1NRT,308.43,18.27,D
-16.27187,137.4838,349.67,1,1,2021-12-10,0104,Terra,MODIS,93,6.1NRT,306.99,47.09,D
-16.27324,137.49309,371.59,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,314.41,104.82,D
-16.2746,137.50238,368.73,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,315.45,92.62,D
-16.27597,137.51167,355.17,1,1,2021-12-10,0104,Terra,MODIS,97,6.1NRT,312.44,52.55,D
-16.27733,137.52098,349.08,1,1,2021-12-10,0104,Terra,MODIS,93,6.1NRT,310.86,39.13,D
-12.80546,143.04317,314.49,1.62,1.25,2021-12-10,0104,Terra,MODIS,43,6.1NRT,294.89,14.79,D
-15.14135,135.51196,337.84,1.13,1.06,2021-12-10,0104,Terra,MODIS,85,6.1NRT,289.03,27.82,D
-15.15086,135.51042,349.67,1.13,1.06,2021-12-10,0104,Terra,MODIS,94,6.1NRT,294.58,53.23,D
-15.15251,135.52086,335.01,1.13,1.06,2021-12-10,0104,Terra,MODIS,66,6.1NRT,293.24,21.47,D
-15.56952,135.95068,353.65,1.08,1.04,2021-12-10,0104,Terra,MODIS,96,6.1NRT,306.06,59.2,D
-16.24007,137.45671,327.49,1,1,2021-12-10,0104,Terra,MODIS,41,6.1NRT,298.41,12.05,D
-16.24144,137.466,466.83,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,323.39,939.73,D
-16.24281,137.4753,426.27,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,319.37,433.13,D
-16.24417,137.48459,408.38,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,316.23,288.2,D
-16.24554,137.49388,429.47,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,321.32,461.5,D
-16.2469,137.50317,392.31,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,314.01,191.47,D
-16.24827,137.51247,383.02,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,312.14,147.49,D
-16.24963,137.52176,343.77,1,1,2021-12-10,0104,Terra,MODIS,89,6.1NRT,308.95,32.47,D
-16.26735,137.64256,358.34,1,1,2021-12-10,0104,Terra,MODIS,99,6.1NRT,308.45,67.35,D
-16.25117,137.46797,389.33,1,1,2021-12-10,0104,Terra,MODIS,75,6.1NRT,311.12,183.55,D
-16.2787,137.53027,413.51,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,318.25,320.16,D
-16.28006,137.53957,376.3,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,313.44,114.74,D
-16.28142,137.54886,333.43,1,1,2021-12-10,0104,Terra,MODIS,60,6.1NRT,310.02,9.57,D
-16.27948,137.47311,367.78,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,306,94.78,D
-16.28085,137.48242,420.68,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,318.85,386.44,D
-16.28222,137.49171,411.89,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,323.5,314.35,D
-16.28358,137.50101,411.21,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,322.51,307.37,D
-16.28495,137.5103,386.79,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,317.21,161.92,D
-16.28631,137.51959,338.26,1,1,2021-12-10,0104,Terra,MODIS,83,6.1NRT,313,17.66,D
-16.28768,137.52888,335.21,1,1,2021-12-10,0104,Terra,MODIS,76,6.1NRT,312.3,12.15,D
-16.28847,137.47174,360.48,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,309.33,72.76,D
-16.28983,137.48103,392.92,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,313.58,197.4,D
-16.2912,137.49033,398.8,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,312.95,227.06,D
-16.29257,137.49962,376.54,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,311.31,119.14,D
-16.29393,137.50891,342.41,1,1,2021-12-10,0104,Terra,MODIS,87,6.1NRT,310.46,26.09,D
-16.2953,137.5182,337.35,1,1,2021-12-10,0104,Terra,MODIS,82,6.1NRT,311.21,16.28,D
-16.31436,137.64836,345.93,1,1,2021-12-10,0104,Terra,MODIS,90,6.1NRT,310.15,34.23,D
-16.31572,137.65767,343.11,1,1,2021-12-10,0104,Terra,MODIS,88,6.1NRT,308.7,30.53,D
-16.29608,137.46106,387.76,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,307.29,172.56,D
-16.29745,137.47035,476.43,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,333.57,1101.76,D
-16.29881,137.47964,429.71,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,323.81,465.04,D
-16.30018,137.48894,367.59,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,312.21,89.2,D
-16.30155,137.49825,364.85,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,311.96,78.75,D
-16.30291,137.50754,361.48,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,312.36,68.61,D
-16.30428,137.51683,346.23,1,1,2021-12-10,0104,Terra,MODIS,91,6.1NRT,309.69,32.82,D
-16.32607,137.66559,345.74,1,1,2021-12-10,0104,Terra,MODIS,90,6.1NRT,310.23,35.72,D
-16.30506,137.45967,360.61,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,301.9,70.79,D
-16.30643,137.46896,435.17,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,311.55,519.27,D
-16.3078,137.47827,471.48,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,336.03,1011.58,D
-16.30916,137.48756,430.48,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,331.49,470.45,D
-16.31053,137.49686,375.51,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,318.89,115.18,D
-16.3119,137.50615,354.11,1,1,2021-12-10,0104,Terra,MODIS,96,6.1NRT,312.94,49.49,D
-16.31326,137.51544,339.87,1,1,2021-12-10,0104,Terra,MODIS,85,6.1NRT,308.76,21.51,D
-16.32417,137.58981,348.56,1,1,2021-12-10,0104,Terra,MODIS,92,6.1NRT,313.32,35.07,D
-16.33369,137.65491,334.48,1,1,2021-12-10,0104,Terra,MODIS,34,6.1NRT,311.52,12.52,D
-16.33505,137.66422,351.14,1,1,2021-12-10,0104,Terra,MODIS,94,6.1NRT,310.29,45.09,D
-16.33641,137.67351,329.72,1,1,2021-12-10,0104,Terra,MODIS,51,6.1NRT,307.57,10.42,D
-16.31678,137.47688,400.62,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,309.47,236.87,D
-16.31815,137.48618,441.68,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,318.13,589.11,D
-16.31951,137.49547,425.7,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,316.39,424.7,D
-16.32088,137.50478,386.92,1,1,2021-12-10,0104,Terra,MODIS,100,6.1NRT,312.47,163.42,D
-16.32224,137.51407,347.44,1,1,2021-12-10,0104,Terra,MODIS,92,6.1NRT,309.81,37.5,D
-16.33315,137.58844,336.41,1,1,2021-12-10,0104,Terra,MODIS,79,6.1NRT,312.14,13.8,D
-16.33451,137.59773,349.45,1,1,2021-12-10,0104,Terra,MODIS,93,6.1NRT,313.09,36.94,D
-16.34268,137.65353,350.21,1,1,2021-12-10,0104,Terra,MODIS,94,6.1NRT,311.64,40.71,D
-16.3435,137.59636,342.48,1,1,2021-12-10,0104,Terra,MODIS,88,6.1NRT,313.88,23.53,D
-16.34486,137.60565,336.18,1,1,2021-12-10,0104,Terra,MODIS,56,6.1NRT,312.79,12.5,D
-16.35112,137.58568,347.97,1,1,2021-12-10,0104,Terra,MODIS,92,6.1NRT,313.1,35.21,D
-16.35248,137.59499,354.62,1,1,2021-12-10,0104,Terra,MODIS,96,6.1NRT,313.22,48.97,D
-16.35112,137.52219,329.34,1,1,2021-12-10,0104,Terra,MODIS,58,6.1NRT,306.83,11.62,D
-16.37372,137.61378,333.13,1,1,2021-12-10,0104,Terra,MODIS,67,6.1NRT,313.09,12.98,D
-16.91515,138.76611,344.8,1.05,1.02,2021-12-10,0104,Terra,MODIS,91,6.1NRT,306.03,33,D
-16.91651,138.77591,337.19,1.05,1.02,2021-12-10,0104,Terra,MODIS,79,6.1NRT,309.4,17.65,D
-16.92298,138.75497,358.98,1.05,1.02,2021-12-10,0104,Terra,MODIS,99,6.1NRT,307.09,69.83,D
-16.92435,138.76476,423.66,1.05,1.02,2021-12-10,0104,Terra,MODIS,100,6.1NRT,315.95,435.4,D
-16.92571,138.77455,343.48,1.05,1.02,2021-12-10,0104,Terra,MODIS,81,6.1NRT,306.42,27.66,D
-16.93081,138.74384,356.72,1.05,1.02,2021-12-10,0104,Terra,MODIS,98,6.1NRT,305.77,66.56,D
-16.93217,138.75362,454.46,1.05,1.02,2021-12-10,0104,Terra,MODIS,100,6.1NRT,325.19,806.96,D
-16.93354,138.7634,402.55,1.05,1.02,2021-12-10,0104,Terra,MODIS,100,6.1NRT,314.81,266.7,D
-16.93491,138.77319,368.93,1.05,1.02,2021-12-10,0104,Terra,MODIS,100,6.1NRT,306.82,98.32,D
-16.94137,138.75226,338.03,1.05,1.02,2021-12-10,0104,Terra,MODIS,63,6.1NRT,306,25.11,D
-16.94781,138.73135,354.34,1.05,1.02,2021-12-10,0104,Terra,MODIS,97,6.1NRT,302.98,61.77,D
-16.94919,138.74112,386.29,1.05,1.02,2021-12-10,0104,Terra,MODIS,100,6.1NRT,311.43,177.17,D
-16.95056,138.7509,403.13,1.05,1.02,2021-12-10,0104,Terra,MODIS,100,6.1NRT,314.97,273.74,D
-16.95193,138.76068,356.24,1.05,1.02,2021-12-10,0104,Terra,MODIS,98,6.1NRT,304.79,62.22,D
-16.95331,138.77048,332.31,1.05,1.02,2021-12-10,0104,Terra,MODIS,79,6.1NRT,301.27,14.96,D
-16.95838,138.73976,372.32,1.05,1.02,2021-12-10,0104,Terra,MODIS,100,6.1NRT,309.56,117.26,D
-16.95975,138.74954,388.53,1.05,1.02,2021-12-10,0104,Terra,MODIS,100,6.1NRT,311.16,187.94,D
-16.96113,138.75934,347.95,1.05,1.02,2021-12-10,0104,Terra,MODIS,93,6.1NRT,302.2,43.74,D
-16.96251,138.76913,329.77,1.05,1.02,2021-12-10,0104,Terra,MODIS,55,6.1NRT,299.08,12.52,D
-16.89789,138.05757,338.96,1.01,1.01,2021-12-10,0104,Terra,MODIS,85,6.1NRT,307.77,25.74,D
-16.89924,138.067,341.39,1.01,1.01,2021-12-10,0104,Terra,MODIS,88,6.1NRT,306.03,29.43,D
-16.90558,138.04677,334.52,1.01,1.01,2021-12-10,0104,Terra,MODIS,82,6.1NRT,307.07,19.36,D
-16.90693,138.0562,336.8,1.01,1.01,2021-12-10,0104,Terra,MODIS,84,6.1NRT,306.68,21.81,D
-16.91233,138.09396,336.41,1.01,1.01,2021-12-10,0104,Terra,MODIS,84,6.1NRT,305.92,20.11,D
-16.91368,138.10342,334.97,1.01,1.01,2021-12-10,0104,Terra,MODIS,83,6.1NRT,307.07,17.99,D
-16.92272,138.10205,340.72,1.01,1.01,2021-12-10,0104,Terra,MODIS,88,6.1NRT,304.46,28.59,D
-16.92407,138.11151,330.33,1.01,1.01,2021-12-10,0104,Terra,MODIS,67,6.1NRT,304.91,13.45,D
-17.01493,138.75543,337.11,1.05,1.02,2021-12-10,0104,Terra,MODIS,85,6.1NRT,296.78,29.87,D
-17.01629,138.76524,335.26,1.05,1.02,2021-12-10,0104,Terra,MODIS,83,6.1NRT,296.17,27.4,D
-17.92253,143.48935,321.76,2.07,1.4,2021-12-10,0104,Terra,MODIS,53,6.1NRT,301.28,20.12,D
-17.92479,143.50896,328.39,2.08,1.4,2021-12-10,0104,Terra,MODIS,74,6.1NRT,302.22,39.65,D
-17.93742,143.50735,326.53,2.08,1.4,2021-12-10,0104,Terra,MODIS,63,6.1NRT,304.79,30.75,D
-17.93896,143.5015,325.92,2.08,1.4,2021-12-10,0104,Terra,MODIS,60,6.1NRT,304.5,27.3,D
-17.73204,138.36023,367.69,1.03,1.02,2021-12-10,0104,Terra,MODIS,100,6.1NRT,312.38,95.9,D
-17.73341,138.36993,348.44,1.03,1.02,2021-12-10,0104,Terra,MODIS,92,6.1NRT,313.39,39.86,D
-17.74118,138.35889,354.29,1.03,1.02,2021-12-10,0104,Terra,MODIS,96,6.1NRT,309.48,60.85,D
-17.74943,138.41719,332.48,1.04,1.02,2021-12-10,0104,Terra,MODIS,31,6.1NRT,310.62,14.32,D
-17.74894,138.34785,346.66,1.03,1.02,2021-12-10,0104,Terra,MODIS,91,6.1NRT,300.92,48.39,D
-17.75031,138.35754,346.84,1.03,1.02,2021-12-10,0104,Terra,MODIS,91,6.1NRT,301.41,46.81,D
-17.75169,138.36726,349.13,1.03,1.02,2021-12-10,0104,Terra,MODIS,73,6.1NRT,304.92,47.8,D
-17.75307,138.37697,342.58,1.04,1.02,2021-12-10,0104,Terra,MODIS,71,6.1NRT,305.75,32.42,D
-17.76901,138.36819,372.41,1.04,1.02,2021-12-10,0104,Terra,MODIS,100,6.1NRT,304.28,114.19,D
-17.77037,138.37791,345.96,1.04,1.02,2021-12-10,0104,Terra,MODIS,90,6.1NRT,301.22,37.76,D
-17.77173,138.38763,328.95,1.04,1.02,2021-12-10,0104,Terra,MODIS,37,6.1NRT,299.22,8.75,D
-17.77815,138.36682,354.67,1.04,1.02,2021-12-10,0104,Terra,MODIS,96,6.1NRT,301.49,61.53,D
-17.77951,138.37654,326.53,1.04,1.02,2021-12-10,0104,Terra,MODIS,43,6.1NRT,296.56,8.66,D
-17.85244,137.85011,334.6,1.01,1.01,2021-12-10,0104,Terra,MODIS,53,6.1NRT,316.58,12.47,D
-17.92525,137.91026,335.94,1.01,1.01,2021-12-10,0104,Terra,MODIS,78,6.1NRT,318.02,16.67,D
-17.92661,137.91977,339.8,1.01,1.01,2021-12-10,0104,Terra,MODIS,83,6.1NRT,316.19,23.07,D
-18.55752,142.01912,352.8,1.65,1.26,2021-12-10,0104,Terra,MODIS,95,6.1NRT,314.79,99.47,D
-18.58219,142.0318,343.38,1.65,1.26,2021-12-10,0104,Terra,MODIS,66,6.1NRT,314.87,50.41,D
-18.59359,142.03035,342.88,1.65,1.26,2021-12-10,0104,Terra,MODIS,61,6.1NRT,313.55,49.32,D
-18.5955,142.04597,338.67,1.66,1.27,2021-12-10,0104,Terra,MODIS,41,6.1NRT,318.71,30.15,D
-18.60499,142.0289,348.38,1.65,1.26,2021-12-10,0104,Terra,MODIS,77,6.1NRT,315.94,69.48,D
-18.60692,142.04453,350.43,1.66,1.27,2021-12-10,0104,Terra,MODIS,93,6.1NRT,318.15,75.01,D
-18.61272,142.09164,337.23,1.67,1.27,2021-12-10,0104,Terra,MODIS,43,6.1NRT,318.87,22.5,D
-18.61467,142.10744,337.23,1.68,1.27,2021-12-10,0104,Terra,MODIS,79,6.1NRT,318.44,24.8,D
-18.59326,142.0399,343.01,1.66,1.27,2021-12-10,0104,Terra,MODIS,56,6.1NRT,317.37,44.94,D
-18.60467,142.03842,356.75,1.66,1.27,2021-12-10,0104,Terra,MODIS,98,6.1NRT,317.59,109.17,D
-18.61197,142.10138,338.33,1.68,1.27,2021-12-10,0104,Terra,MODIS,83,6.1NRT,318.76,30.54,D
-18.99064,144.68445,325.2,2.64,1.56,2021-12-10,0104,Terra,MODIS,63,6.1NRT,309.18,34.49,D
-18.99521,144.6786,324.53,2.64,1.56,2021-12-10,0104,Terra,MODIS,56,6.1NRT,310.15,30.22,D
-18.917,142.27391,331.19,1.74,1.29,2021-12-10,0104,Terra,MODIS,72,6.1NRT,315.22,23.05,D
-19.19539,143.15239,332.22,2.04,1.39,2021-12-10,0104,Terra,MODIS,62,6.1NRT,310.78,41.84,D
-19.19765,143.17178,341.42,2.04,1.39,2021-12-10,0104,Terra,MODIS,87,6.1NRT,310.09,85,D
-19.19882,143.16588,343.9,2.04,1.39,2021-12-10,0104,Terra,MODIS,89,6.1NRT,311.5,96.84,D
-19.46924,143.16068,334.72,2.06,1.4,2021-12-10,0104,Terra,MODIS,78,6.1NRT,312.57,51.2,D
-19.47148,143.18008,333.81,2.07,1.4,2021-12-10,0104,Terra,MODIS,79,6.1NRT,310.21,51.23,D
-19.46369,143.09579,327.39,2.04,1.39,2021-12-10,0104,Terra,MODIS,46,6.1NRT,312.28,22.51,D
-19.4721,143.17329,341.35,2.07,1.4,2021-12-10,0104,Terra,MODIS,87,6.1NRT,311.31,87.01,D
-19.48048,143.13304,333.94,2.05,1.39,2021-12-10,0104,Terra,MODIS,79,6.1NRT,312.34,46.78,D
-19.74453,145.25562,320.47,2.99,1.64,2021-12-10,0104,Terra,MODIS,34,6.1NRT,305.62,28.9,D
-19.55679,143.24327,332.04,2.09,1.41,2021-12-10,0104,Terra,MODIS,68,6.1NRT,310.88,43.11,D
-19.74438,145.2504,321.75,2.99,1.64,2021-12-10,0104,Terra,MODIS,36,6.1NRT,305.55,33.65,D
-19.55709,143.23776,330.6,2.09,1.41,2021-12-10,0104,Terra,MODIS,74,6.1NRT,311.36,36.72,D
-19.09828,139.29944,335.34,1.15,1.07,2021-12-10,0104,Terra,MODIS,49,6.1NRT,315.23,19.36,D
-19.09973,139.31038,345.65,1.15,1.07,2021-12-10,0104,Terra,MODIS,89,6.1NRT,316.79,40.59,D
-19.10643,139.28711,328.73,1.14,1.07,2021-12-10,0104,Terra,MODIS,30,6.1NRT,312.31,10.99,D
-19.10932,139.30894,333.04,1.15,1.07,2021-12-10,0104,Terra,MODIS,66,6.1NRT,313.28,16.84,D
-19.12593,139.14189,328.41,1.13,1.06,2021-12-10,0104,Terra,MODIS,39,6.1NRT,313.46,9.65,D
-19.12739,139.15271,329.81,1.13,1.06,2021-12-10,0104,Terra,MODIS,46,6.1NRT,313.86,11.44,D
-17.77405,126.45866,327.01,4.34,1.92,2021-12-10,0104,Terra,MODIS,71,6.1NRT,296.49,118.18,D
-17.77497,126.45128,326.33,4.34,1.92,2021-12-10,0104,Terra,MODIS,69,6.1NRT,296.61,111.15,D
-20.43997,139.91484,343.67,1.28,1.12,2021-12-10,0104,Terra,MODIS,86,6.1NRT,308.28,53.17,D
-20.44841,139.90776,361.61,1.28,1.12,2021-12-10,0104,Terra,MODIS,100,6.1NRT,311.15,107.18,D
-20.44994,139.92001,440.74,1.28,1.12,2021-12-10,0104,Terra,MODIS,100,6.1NRT,325.75,832.74,D
-20.45148,139.9324,346.75,1.28,1.12,2021-12-10,0104,Terra,MODIS,86,6.1NRT,311.38,53.04,D
-20.46003,139.9185,339.98,1.28,1.12,2021-12-10,0104,Terra,MODIS,79,6.1NRT,311.83,37.31,D
-20.46471,139.95589,334.15,1.28,1.12,2021-12-10,0104,Terra,MODIS,17,6.1NRT,311.73,22.39,D
-20.50748,139.88756,336.49,1.27,1.12,2021-12-10,0104,Terra,MODIS,63,6.1NRT,312.88,29.89,D
-20.52765,139.88463,340.48,1.27,1.12,2021-12-10,0104,Terra,MODIS,74,6.1NRT,311.19,36.77,D
-20.52588,139.87842,336.41,1.27,1.12,2021-12-10,0104,Terra,MODIS,71,6.1NRT,309.42,27.92,D
-20.53597,139.87704,333.68,1.27,1.12,2021-12-10,0104,Terra,MODIS,63,6.1NRT,310.95,23.57,D
-20.54209,139.92616,331.15,1.28,1.12,2021-12-10,0104,Terra,MODIS,56,6.1NRT,311.18,15.4,D
-20.56542,139.94786,331.51,1.29,1.13,2021-12-10,0104,Terra,MODIS,54,6.1NRT,314.63,16.21,D
-20.6028,139.91743,330.23,1.28,1.12,2021-12-10,0104,Terra,MODIS,51,6.1NRT,312.34,18.48,D
-20.60439,139.92979,329.2,1.28,1.12,2021-12-10,0104,Terra,MODIS,38,6.1NRT,313.08,15.02,D
-20.38367,129.39101,328.35,2.33,1.48,2021-12-10,0106,Terra,MODIS,36,6.1NRT,306.5,29.9,D
-20.39197,129.43488,334.56,2.31,1.47,2021-12-10,0106,Terra,MODIS,78,6.1NRT,307.42,57.88,D
-20.39752,129.31874,331.33,2.36,1.48,2021-12-10,0106,Terra,MODIS,71,6.1NRT,306.67,41.55,D
-20.42895,129.26538,330.65,2.38,1.49,2021-12-10,0106,Terra,MODIS,60,6.1NRT,304.65,41.81,D
-20.40578,129.31093,339.29,2.36,1.48,2021-12-10,0106,Terra,MODIS,84,6.1NRT,306.69,82.12,D
-20.42365,129.26051,328.83,2.38,1.49,2021-12-10,0106,Terra,MODIS,47,6.1NRT,305.26,33.69,D
-25.05195,145.80824,320.69,3.8,1.82,2021-12-10,0106,Terra,MODIS,49,6.1NRT,306.26,56.62,D
-20.42796,129.28294,328.18,2.37,1.49,2021-12-10,0106,Terra,MODIS,47,6.1NRT,304.28,31.02,D
-32.68182,122.99477,319.59,3.32,1.72,2021-12-10,0109,Terra,MODIS,41,6.1NRT,303.33,43.58,D
-19.87651,122.18085,336.06,3.97,1.85,2021-12-10,0245,Terra,MODIS,75,6.1NRT,308.78,119.24,D
-23.43827,115.02588,336.41,1.36,1.15,2021-12-10,0245,Terra,MODIS,71,6.1NRT,320.75,20.8,D
-23.44868,115.02442,333.04,1.36,1.15,2021-12-10,0245,Terra,MODIS,44,6.1NRT,320.34,13.99,D
-19.56596,122.15846,333.43,3.92,1.84,2021-12-10,0245,Terra,MODIS,85,6.1NRT,306.67,101.22,D
-19.57092,122.15099,329.39,3.92,1.84,2021-12-10,0245,Terra,MODIS,71,6.1NRT,306.89,62.07,D
-19.86804,122.14894,335.21,3.95,1.85,2021-12-10,0245,Terra,MODIS,87,6.1NRT,308.25,109.02,D
-19.87153,122.18675,334.81,3.97,1.85,2021-12-10,0245,Terra,MODIS,86,6.1NRT,308.85,104.33,D
-19.87326,122.14304,330.97,3.95,1.85,2021-12-10,0245,Terra,MODIS,61,6.1NRT,307.6,67.2,D
-20.51587,119.98569,345.74,2.78,1.59,2021-12-10,0245,Terra,MODIS,88,6.1NRT,305.87,147,D
-20.53028,119.9842,332.17,2.78,1.59,2021-12-10,0245,Terra,MODIS,63,6.1NRT,306.44,45.73,D
-21.08807,119.51521,330.69,2.61,1.55,2021-12-10,0245,Terra,MODIS,45,6.1NRT,303.56,54.66,D
-21.82865,118.99036,331.15,2.44,1.51,2021-12-10,0245,Terra,MODIS,43,6.1NRT,308.85,28.55,D
-21.84469,119.01199,349.95,2.45,1.51,2021-12-10,0245,Terra,MODIS,92,6.1NRT,308.85,144.86,D
-21.83584,118.98292,331.69,2.44,1.51,2021-12-10,0245,Terra,MODIS,41,6.1NRT,309.98,27.88,D
-21.83813,119.00629,346.11,2.45,1.51,2021-12-10,0245,Terra,MODIS,88,6.1NRT,308.99,114.3,D
-21.84041,119.02963,339.76,2.46,1.51,2021-12-10,0245,Terra,MODIS,77,6.1NRT,309.93,76.43,D
-34.08847,115.02094,330.51,1.86,1.33,2021-12-10,0249,Terra,MODIS,42,6.1NRT,300.08,44.47,D
-34.12866,115.05652,337,1.87,1.34,2021-12-10,0249,Terra,MODIS,56,6.1NRT,298.47,66.61,D
-26.97861,150.48592,323.47,1.03,1.01,2021-12-10,0355,Aqua,MODIS,68,6.1NRT,306.88,11.5,D
